user_id,frequency,recency,monetary,frequency_pct_rank,recency_pct_rank,monetary_pct_rank,frequency_quantile,recency_quantile,monetary_quantile,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment,age,gender,country,traffic_source
21136,3,160,208.98999977111816,0.98672889018521215,0.68958728306839723,0.89018521219192071,4,3,4,3,3,4,334,Champions,14,M,United States,Search
81110,3,157,546.98999977111816,0.98672889018521215,0.69359778328715183,0.9924529677701619,4,3,4,3,3,4,334,Champions,31,F,China,Facebook
51362,3,13,187.88999557495117,0.98672889018521215,0.93590491468572257,0.863497156190754,4,4,4,4,3,3,433,Champions,17,M,China,Search
65922,2,757,45.979999542236328,0.8779349569782704,0.24241650867726411,0.37472655680326672,4,1,2,1,2,2,122,Lost Medium-High Value Customers,24,F,China,Search
89323,3,490,201.9900016784668,0.98672889018521215,0.3900393758203296,0.88358611637742457,4,2,4,2,3,4,234,Lost Medium-High Value Customers,29,M,United Kingdom,Search
12647,3,302,269.5,0.98672889018521215,0.53682368382674639,0.9380924602595887,4,3,4,3,3,4,334,Champions,69,M,China,Facebook
52541,2,282,17.920000314712524,0.8779349569782704,0.55450634388216424,0.097673909873122355,4,3,1,3,2,1,321,Price Sensitive Customers,32,F,China,Search
73478,3,249,396.44000244140625,0.98672889018521215,0.58844975936998689,0.97969228525594287,4,3,4,3,3,4,334,Champions,49,M,China,Search
58190,2,225,20.779999732971191,0.8779349569782704,0.61484614262797144,0.12797141607116816,4,3,1,3,2,1,321,Price Sensitive Customers,28,F,China,Search
90739,3,205,165.85999870300293,0.98672889018521215,0.63712264838850807,0.82948082251713573,4,3,4,3,3,3,333,Champions,61,M,China,Search
18092,3,188,517.320011138916,0.98672889018521215,0.65710223129648537,0.99150503135481993,4,3,4,3,3,4,334,Champions,59,M,China,Search
42309,3,90,126.90999984741211,0.98672889018521215,0.78678722473384866,0.74649992708181423,4,4,3,4,3,3,433,Champions,14,M,United States,Search
52904,3,69,179.94000053405762,0.98672889018521215,0.82113169024354671,0.85292401925040107,4,4,4,4,3,3,433,Champions,62,F,Brasil,Organic
41833,2,1751,623.93998718261719,0.8779349569782704,0.010427300568761849,0.99485926790141466,4,1,4,1,2,4,124,Lost Medium-High Value Customers,26,M,Japan,Organic
43381,2,1045,249.32000350952148,0.8779349569782704,0.13562782557969957,0.924967186816392,4,1,4,1,2,4,124,Lost Medium-High Value Customers,32,F,China,Search
61240,2,920,209.82999992370605,0.8779349569782704,0.17573282776724516,0.890914394049876,4,1,4,1,2,4,124,Lost Medium-High Value Customers,16,M,China,Facebook
23689,3,531,220.23000335693359,0.98672889018521215,0.36415341986291383,0.90108648096835353,4,2,4,2,3,4,234,Lost Medium-High Value Customers,15,M,Australia,Search
34864,2,336,18.880000114440918,0.8779349569782704,0.5056876184920519,0.1068251421904623,4,3,1,3,2,1,321,Price Sensitive Customers,20,M,France,Organic
28207,2,1693,389.4799976348877,0.8779349569782704,0.01545865538865393,0.97834329881872539,4,1,4,1,2,4,124,Lost Medium-High Value Customers,37,M,United States,Facebook
87325,3,342,306.97999954223633,0.98672889018521215,0.50025521365028436,0.95632200670847312,4,3,4,3,3,4,334,Champions,63,M,China,Search
13035,3,222,189.84000015258789,0.98672889018521215,0.617908706431384,0.86688785183024641,4,3,4,3,3,3,333,Champions,50,M,China,Email
73070,3,114,683.850001335144,0.98672889018521215,0.74934373632784013,0.99591658159544993,4,4,4,4,3,4,434,Champions,50,M,China,Search
56166,3,94,397.94000625610352,0.98672889018521215,0.78044334256963688,0.9800204170920227,4,4,4,4,3,4,434,Champions,67,M,United States,Search
49360,4,82,227.0,0.99916144086335135,0.79991249817704535,0.9060449176024501,4,4,4,4,4,4,444,Champions,56,F,China,Search
53176,3,77,552.940013885498,0.98672889018521215,0.80778766224296339,0.9928540177920373,4,4,4,4,3,4,434,Champions,57,M,Poland,Search
22617,3,12,104.94000148773193,0.98672889018521215,0.93893101939623747,0.68798308298089539,4,4,3,4,3,3,433,Champions,16,M,United States,Search
73405,2,922,49.8799991607666,0.8779349569782704,0.17493072772349424,0.404477176607846,4,1,2,1,2,2,122,Lost Medium-High Value Customers,35,M,Brasil,Search
31153,2,792,309.6400032043457,0.8779349569782704,0.22732244421758788,0.957452238588304,4,1,4,1,2,4,124,Lost Medium-High Value Customers,33,F,South Korea,Search
37879,3,428,511.43999481201172,0.98672889018521215,0.43076418258713722,0.99117689951874,4,2,4,2,3,4,234,Lost Medium-High Value Customers,54,M,United States,Search
38350,2,211,28.489999771118164,0.8779349569782704,0.629721452530261,0.21467113898206214,4,3,1,3,2,1,321,Price Sensitive Customers,36,M,Spain,Search
35506,3,188,245.0200023651123,0.98672889018521215,0.65710223129648537,0.921977541198775,4,3,4,3,3,4,334,Champions,23,M,South Korea,Email
73301,3,97,76.630001068115234,0.98672889018521215,0.77581303777162025,0.57269943123815081,4,4,3,4,3,3,433,Champions,45,F,China,Search
95710,3,64,82.979999542236328,0.98672889018521215,0.82918914977395364,0.60230421467113893,4,4,3,4,3,3,433,Champions,22,M,Brasil,Search
42002,3,18,167.94000244140625,0.98672889018521215,0.92438384133002771,0.83221525448446843,4,4,4,4,3,3,433,Champions,67,M,China,Organic
78337,2,1003,210.13999557495117,0.8779349569782704,0.14806037625783872,0.89168003500072923,4,1,4,1,2,4,124,Lost Medium-High Value Customers,61,M,Brasil,Organic
92963,2,776,221.0,0.8779349569782704,0.23377570366049294,0.90163336736182009,4,1,4,1,2,4,124,Lost Medium-High Value Customers,54,F,Belgium,Organic
53630,2,770,212.0,0.8779349569782704,0.23621846288464343,0.8933206941811288,4,1,4,1,2,4,124,Lost Medium-High Value Customers,29,M,China,Organic
45099,3,641,445.13999938964844,0.98672889018521215,0.30075105731369406,0.9865830538136211,4,2,4,2,3,4,234,Lost Medium-High Value Customers,22,F,United Kingdom,Organic
39350,3,409,265.48000144958496,0.98672889018521215,0.44512906518885809,0.93546740557094943,4,2,4,2,3,4,234,Lost Medium-High Value Customers,66,F,United States,Search
38512,2,208,26.25,0.8779349569782704,0.63296631179816243,0.20019687910164796,4,3,1,3,2,1,321,Price Sensitive Customers,54,F,China,Search
85388,3,100,249.9799976348877,0.98672889018521215,0.770963978416217,0.92573282776724519,4,4,4,4,3,4,434,Champions,63,F,Germany,Search
86171,3,76,84.950002670288086,0.98672889018521215,0.80971999416654517,0.60915852413591953,4,4,3,4,3,3,433,Champions,35,F,United Kingdom,Search
18729,3,63,99.970001220703125,0.98672889018521215,0.83090272714014879,0.67205045938457053,4,4,3,4,3,3,433,Champions,24,F,United States,Search
63303,3,42,44.909999847412109,0.98672889018521215,0.87009625200525009,0.36240338340382089,4,4,2,4,3,2,432,Loyal Customers,63,M,Brasil,Search
84218,4,38,605.73999786376953,0.99916144086335135,0.87749744786349715,0.99456759515823245,4,4,4,4,4,4,444,Champions,69,M,France,Search
79927,2,930,74.9900016784668,0.8779349569782704,0.17186816392008167,0.5647513489864372,4,1,3,1,2,2,122,Lost Medium-High Value Customers,42,F,Brasil,Search
77618,2,861,32.96999979019165,0.8779349569782704,0.19837392445675953,0.2564168003500073,4,1,2,1,2,2,122,Lost Medium-High Value Customers,55,F,United States,Email
81474,2,827,217.580002784729,0.8779349569782704,0.21219192066501386,0.89791453988624759,4,1,4,1,2,4,124,Lost Medium-High Value Customers,28,F,China,Search
78638,2,768,74.3499984741211,0.8779349569782704,0.2373122356715765,0.56121481697535369,4,1,3,1,2,2,122,Lost Medium-High Value Customers,47,M,Japan,Search
91462,3,757,850.95001220703125,0.98672889018521215,0.24241650867726411,0.9978489135190316,4,1,4,1,3,4,134,Lost Medium-High Value Customers,22,M,Brasil,Search
24632,3,219,246.94999504089355,0.98672889018521215,0.620898352049001,0.92307131398570808,4,3,4,3,3,4,334,Champions,47,M,South Korea,Email
43303,3,118,195.92999649047852,0.98672889018521215,0.74409362695056147,0.8739244567595158,4,3,4,3,3,3,333,Champions,58,M,China,Search
48849,3,14,254.17999839782715,0.98672889018521215,0.9339725827621409,0.92875893247776,4,4,4,4,3,4,434,Champions,24,M,Australia,Display
7375,2,954,38.330000877380371,0.8779349569782704,0.16457634534052792,0.30829808954353216,4,1,2,1,2,2,122,Lost Medium-High Value Customers,40,F,China,Search
81973,4,510,347.97000122070312,0.99916144086335135,0.37742452967770163,0.96857226192212342,4,2,4,2,4,4,244,Lost Medium-High Value Customers,22,F,China,Organic
27296,3,272,67.5,0.98672889018521215,0.56493364445092609,0.52231296485343448,4,3,3,3,3,2,332,Loyal Customers,28,M,France,Search
58470,3,137,129.5,0.98672889018521215,0.71758786641388361,0.75371882747557239,4,3,4,3,3,3,333,Champions,36,F,Brasil,Organic
49981,3,83,319.88000297546387,0.98672889018521215,0.7984905935540324,0.96047834329881876,4,4,4,4,3,4,434,Champions,64,F,China,Search
44946,3,1,114.45000076293945,0.98672889018521215,0.9903018812891935,0.71284818433717367,4,4,3,4,3,3,433,Champions,52,F,France,Facebook
62191,2,1039,65.899999618530273,0.8779349569782704,0.13766953478197463,0.51556803266734719,4,1,3,1,2,2,122,Lost Medium-High Value Customers,23,F,China,Search
65563,2,856,541.0,0.8779349569782704,0.20078022458801226,0.99238004958436632,4,1,4,1,2,4,124,Lost Medium-High Value Customers,55,M,Brasil,Email
29489,3,552,142.2400016784668,0.98672889018521215,0.35186670555636573,0.78481843371736915,4,2,4,2,3,3,233,Lost Medium-High Value Customers,45,M,South Korea,Organic
86922,2,36,28.949999809265137,0.8779349569782704,0.882091293568616,0.21587428904768849,4,4,1,4,2,1,421,Price Sensitive Customers,60,F,Spain,Search
17567,3,2,149.1200008392334,0.98672889018521215,0.97739536240338343,0.79921977541198774,4,4,4,4,3,3,433,Champions,54,F,China,Facebook
54470,2,1003,204.70999717712402,0.8779349569782704,0.14806037625783872,0.88559136648680181,4,1,4,1,2,4,124,Lost Medium-High Value Customers,34,M,China,Search
48340,2,886,364.96000289916992,0.8779349569782704,0.18834767390987311,0.97312964853434447,4,1,4,1,2,4,124,Lost Medium-High Value Customers,48,F,Brasil,Search
99061,3,242,159.41999816894531,0.98672889018521215,0.59632492343590493,0.81839725827621412,4,3,4,3,3,3,333,Champions,64,M,China,Search
40647,3,185,135.48999977111816,0.98672889018521215,0.66118564970103544,0.76961499197899952,4,3,4,3,3,3,333,Champions,49,M,Brasil,Search
68738,4,148,169.20999908447266,0.99916144086335135,0.7040615429488114,0.83556949103106315,4,3,4,3,4,3,343,Champions,21,M,Germany,Search
63893,3,29,484.27000331878662,0.98672889018521215,0.896273880705848,0.98982791308152251,4,4,4,4,3,4,434,Champions,18,F,China,Search
54535,3,429,265.0,0.98672889018521215,0.429852705264693,0.93532156919935827,4,2,4,2,3,4,234,Lost Medium-High Value Customers,51,M,China,Display
87074,3,388,114.5,0.98672889018521215,0.4617908706431384,0.71299402070876472,4,2,3,2,3,3,233,Lost Medium-High Value Customers,35,M,Spain,Search
26778,3,243,655.10999488830566,0.98672889018521215,0.59530406883476739,0.99547907248067669,4,3,4,3,3,4,334,Champions,26,M,China,Search
42948,3,154,275.5,0.98672889018521215,0.69720723348403091,0.94141023771328569,4,3,4,3,3,4,334,Champions,38,M,China,Facebook
21224,2,101,26.260000228881836,0.8779349569782704,0.76965145107189736,0.20023333819454572,4,4,1,4,2,1,421,Price Sensitive Customers,58,F,China,Facebook
77748,3,63,209.5,0.98672889018521215,0.83090272714014879,0.890768557678285,4,4,4,4,3,4,434,Champions,28,F,Brasil,Search
1543,2,1037,337.90999794006348,0.8779349569782704,0.13817996208254338,0.96591074814058631,4,1,4,1,2,4,124,Lost Medium-High Value Customers,45,M,China,Search
49618,2,885,54.980001449584961,0.8779349569782704,0.18871226483885081,0.44512906518885809,4,1,2,1,2,2,122,Lost Medium-High Value Customers,15,M,France,Search
72651,3,715,83.600000381469727,0.98672889018521215,0.26316173253609448,0.6042365465947207,4,2,3,2,3,3,233,Lost Medium-High Value Customers,28,F,Germany,Search
68616,2,293,29.519999504089355,0.8779349569782704,0.54480822517135774,0.22148898935394487,4,3,1,3,2,1,321,Price Sensitive Customers,45,F,United States,Search
40813,3,163,396.01000022888184,0.98672889018521215,0.68659763745078017,0.9796193670701473,4,3,4,3,3,4,334,Champions,61,M,China,Organic
71468,3,159,154.80999946594238,0.98672889018521215,0.69100918769141029,0.809100189587283,4,3,4,3,3,3,333,Champions,12,M,United States,Search
72644,2,885,571.140007019043,0.8779349569782704,0.18871226483885081,0.99340090418550386,4,1,4,1,2,4,124,Lost Medium-High Value Customers,41,M,China,Organic
23994,3,244,280.70999813079834,0.98672889018521215,0.59431967332652769,0.94388945603033392,4,3,4,3,3,4,334,Champions,14,F,China,Search
67725,3,52,339.689998626709,0.98672889018521215,0.85077293276943267,0.966749307277235,4,4,4,4,3,4,434,Champions,65,F,United States,Search
71228,3,40,93.369999885559082,0.98672889018521215,0.87370570220212918,0.64521656701181274,4,4,3,4,3,3,433,Champions,34,F,Germany,Search
78003,3,39,419.48999786376953,0.98672889018521215,0.875638034125711,0.98366632638179963,4,4,4,4,3,4,434,Champions,55,F,Germany,Email
30473,3,13,429.25,0.98672889018521215,0.93590491468572257,0.98519760828350589,4,4,4,4,3,4,434,Champions,43,M,China,Search
90820,2,1090,51.69000053405761,0.8779349569782704,0.12301297943707161,0.42518594137377863,4,1,2,1,2,2,122,Lost Medium-High Value Customers,40,M,China,Search
75760,2,999,306.97000122070312,0.8779349569782704,0.1494458217879539,0.95628554761557527,4,1,4,1,2,4,124,Lost Medium-High Value Customers,46,M,South Korea,Search
6584,3,963,111.34000015258789,0.98672889018521215,0.16151378153711535,0.706650138544553,4,1,3,1,3,3,133,Lost Medium-High Value Customers,47,F,Brasil,Search
82893,2,276,29.989999771118164,0.8779349569782704,0.56059501239609155,0.22746828058917895,4,3,1,3,2,1,321,Price Sensitive Customers,35,M,United Kingdom,Search
12051,2,247,20.180000305175781,0.8779349569782704,0.59078314131544407,0.12640367507656408,4,3,1,3,2,1,321,Price Sensitive Customers,26,F,United Kingdom,Search
79322,3,67,102.46000003814697,0.98672889018521215,0.82430363132565265,0.68163920081668372,4,4,3,4,3,3,433,Champions,27,M,United States,Organic
58084,3,14,285.72000026702881,0.98672889018521215,0.9339725827621409,0.94633221525448452,4,4,4,4,3,4,434,Champions,12,F,China,Search
52660,2,908,204.98000144958496,0.8779349569782704,0.18003500072918185,0.88610179378737053,4,1,4,1,2,4,124,Lost Medium-High Value Customers,36,M,United States,Search
82095,2,778,70.5,0.8779349569782704,0.2327548490593554,0.54714160711681492,4,1,3,1,2,2,122,Lost Medium-High Value Customers,37,F,China,Search
77084,3,563,152.35000038146973,0.98672889018521215,0.34544990520635849,0.80607408487676824,4,2,4,2,3,3,233,Lost Medium-High Value Customers,42,M,Japan,Facebook
51788,3,307,97.029998779296875,0.98672889018521215,0.53237567449321865,0.65717514948228084,4,3,3,3,3,3,333,Champions,69,M,United States,Search
48473,2,173,28.949999809265137,0.8779349569782704,0.674493218608721,0.21587428904768849,4,3,1,3,2,1,321,Price Sensitive Customers,40,F,United States,Search
61866,3,40,314.38999938964844,0.98672889018521215,0.87370570220212918,0.95898352049001023,4,4,4,4,3,4,434,Champions,40,M,Germany,Search
54330,3,39,212.15000057220459,0.98672889018521215,0.875638034125711,0.89339361236692427,4,4,4,4,3,4,434,Champions,36,F,South Korea,Search
99503,4,9,223.93000030517578,0.99916144086335135,0.94673326527635993,0.9036021583782996,4,4,4,4,4,4,444,Champions,52,M,Japan,Search
37985,3,4,201.4900016784668,0.98672889018521215,0.962337757036605,0.88292985270526469,4,4,4,4,3,4,434,Champions,17,M,United States,Search
11260,2,1084,69.989999771118164,0.8779349569782704,0.12472655680326673,0.5437873705702202,4,1,3,1,2,2,122,Lost Medium-High Value Customers,43,M,China,Search
98762,2,999,203.17999744415283,0.8779349569782704,0.1494458217879539,0.88478926644305089,4,1,4,1,2,4,124,Lost Medium-High Value Customers,58,F,China,Display
56751,2,777,246.5,0.8779349569782704,0.23326527635992417,0.92270672305673029,4,1,4,1,2,4,124,Lost Medium-High Value Customers,47,M,South Korea,Search
12300,3,749,109.82000160217285,0.98672889018521215,0.24664576345340528,0.700342715473239,4,1,3,1,3,3,133,Lost Medium-High Value Customers,58,M,China,Search
86346,2,40,12.9399995803833,0.8779349569782704,0.87370570220212918,0.050787516406591807,4,4,1,4,2,1,421,Price Sensitive Customers,17,F,China,Search
24937,3,28,289.1200065612793,0.98672889018521215,0.89857080355840746,0.948301006270964,4,4,4,4,3,4,434,Champions,34,M,France,Search
81546,2,1617,27.069998741149902,0.8779349569782704,0.023333819454571969,0.20555636575761996,4,1,1,1,2,1,121,Lost Lower Value Customers,61,M,China,Search
50568,2,1224,29.059999465942383,0.8779349569782704,0.087684118419133733,0.21926498468718097,4,1,1,1,2,1,121,Lost Lower Value Customers,41,F,Japan,Search
53217,2,992,286.59000015258789,0.8779349569782704,0.15170628554761559,0.94669680618346219,4,1,4,1,2,4,124,Lost Medium-High Value Customers,53,M,Brasil,Email
94795,2,936,1115.9900016784668,0.8779349569782704,0.170081668368091,0.99974478634971564,4,1,4,1,2,4,124,Lost Medium-High Value Customers,61,M,China,Facebook
55929,2,925,231.98000335693359,0.8779349569782704,0.17387341402945894,0.91031063147148894,4,1,4,1,2,4,124,Lost Medium-High Value Customers,39,M,China,Search
85861,3,132,222.63000583648682,0.98672889018521215,0.72389528948519766,0.9027271401487531,4,3,4,3,3,4,334,Champions,25,M,United States,Search
24101,2,1281,480.63999938964844,0.8779349569782704,0.073939040396674927,0.98946332215254484,4,1,4,1,2,4,124,Lost Medium-High Value Customers,23,M,China,Search
23982,3,262,237.80000305175781,0.98672889018521215,0.57434009041855039,0.91479509989791452,4,3,4,3,3,4,334,Champions,55,M,United States,Organic
38784,2,122,23.989999771118164,0.8779349569782704,0.73855184483010061,0.15094064459676243,4,3,1,3,2,1,321,Price Sensitive Customers,59,F,Germany,Search
90560,3,107,122.40000152587891,0.98672889018521215,0.75991687326819313,0.73537990374799478,4,4,3,4,3,3,433,Champions,70,F,United States,Search
80599,3,89,134.70999908447266,0.98672889018521215,0.78857372028583927,0.76644305089689369,4,4,4,4,3,3,433,Champions,48,M,France,Organic
76196,3,82,295.98000717163086,0.98672889018521215,0.79991249817704535,0.95147294735306986,4,4,4,4,3,4,434,Champions,57,F,United States,Search
54128,3,76,219.97999954223633,0.98672889018521215,0.80971999416654517,0.90061251276068255,4,4,4,4,3,4,434,Champions,20,M,France,Organic
56479,3,53,176.92999935150146,0.98672889018521215,0.84880414175295316,0.84774682805891788,4,4,4,4,3,3,433,Champions,27,F,United Kingdom,Display
77227,3,48,116.41999912261963,0.98672889018521215,0.85788245588449763,0.71802537552865686,4,4,3,4,3,3,433,Champions,46,F,United States,Email
66509,3,331,144.20000076293945,0.98672889018521215,0.51039084147586411,0.78802683389237271,4,3,4,3,3,3,333,Champions,44,M,Brasil,Organic
41526,3,163,260.16999912261963,0.98672889018521215,0.68659763745078017,0.93335277818287876,4,3,4,3,3,4,334,Champions,69,F,Brasil,Search
33080,3,77,206.78999996185303,0.98672889018521215,0.80778766224296339,0.88748723931748574,4,4,4,4,3,4,434,Champions,43,F,United States,Search
33981,3,11,266.49000549316406,0.98672889018521215,0.94133731952749011,0.93605075105731372,4,4,4,4,3,4,434,Champions,42,F,United States,Display
66084,2,1174,65.649999618530273,0.8779349569782704,0.10008021000437509,0.51498468718098289,4,1,3,1,2,2,122,Lost Medium-High Value Customers,29,F,Brasil,Search
38532,2,1118,238.94999694824219,0.8779349569782704,0.11495551990666472,0.91570657722035875,4,1,4,1,2,4,124,Lost Medium-High Value Customers,19,F,China,Search
21584,2,963,222.94000244140625,0.8779349569782704,0.16151378153711535,0.90287297652034415,4,1,4,1,2,4,124,Lost Medium-High Value Customers,18,M,China,Search
28180,3,807,137.83000087738037,0.98672889018521215,0.22072334840309174,0.77340673764036749,4,1,4,1,3,3,133,Lost Medium-High Value Customers,36,F,China,Search
68755,3,396,120.80000019073486,0.98672889018521215,0.45500947936415342,0.7327548490593554,4,2,3,2,3,3,233,Lost Medium-High Value Customers,19,M,United States,Email
79176,4,149,222.32000064849854,0.99916144086335135,0.70260317923290072,0.90258130377716206,4,3,4,3,4,4,344,Champions,46,M,Spain,Search
22318,4,3,214.67999792099,0.99916144086335135,0.96890039375820325,0.895325944290506,4,4,4,4,4,4,444,Champions,47,F,China,Search
87705,3,2,533.94000053405762,0.98672889018521215,0.97739536240338343,0.99208837684118423,4,4,4,4,3,4,434,Champions,35,F,South Korea,Facebook
84895,2,1081,44.89000129699707,0.8779349569782704,0.12560157503281319,0.36211171066063874,4,1,2,1,2,2,122,Lost Medium-High Value Customers,26,F,United States,Organic
48714,2,947,218.84999465942383,0.8779349569782704,0.16694618637888289,0.89904477176607844,4,1,4,1,2,4,124,Lost Medium-High Value Customers,32,F,Spain,Organic
64876,2,946,231.65999984741211,0.8779349569782704,0.16731077730786059,0.91020125419279563,4,1,4,1,2,4,124,Lost Medium-High Value Customers,51,F,Germany,Organic
3099,2,917,253.98999786376953,0.8779349569782704,0.1768266005541782,0.92843080064168,4,1,4,1,2,4,124,Lost Medium-High Value Customers,57,M,United States,Search
1164,3,247,167.90000152587891,0.98672889018521215,0.59078314131544407,0.83203295901997953,4,3,4,3,3,3,333,Champions,53,M,United States,Organic
72682,3,232,261.1300048828125,0.98672889018521215,0.60700743765495113,0.933790287297652,4,3,4,3,3,4,334,Champions,70,F,Japan,Search
73027,3,107,323.85000610351562,0.98672889018521215,0.75991687326819313,0.96171795245734282,4,4,4,4,3,4,434,Champions,17,M,United States,Search
38416,2,68,20.159999847412109,0.8779349569782704,0.82262651305235523,0.12636721598366632,4,4,1,4,2,1,421,Price Sensitive Customers,51,F,Germany,Search
23366,3,41,218.23000144958496,0.98672889018521215,0.87202858392883187,0.89849788537261188,4,4,4,4,3,4,434,Champions,68,F,Australia,Search
